id,probability
81643,0.496577426172
39242,0.526941866713
27806,0.490720496073
60332,0.504817313834
118461,0.496214407514
138246,0.524248553794
86318,0.518050286257
54039,0.515854694842
9612,0.502651185003
132960,0.508158371003
96675,0.53164443475
4163,0.468404529627
106984,0.515898202051
124623,0.505454013652
104854,0.516843034813
80094,0.524306809394
125453,0.484496029352
8444,0.485102912741
97058,0.492097303451
51859,0.528016001195
136407,0.474318241598
91598,0.525758960732
1317,0.538709934362
13194,0.517989696076
144448,0.508456454471
94034,0.527519180041
16859,0.514615871368
136983,0.580088822735
45788,0.490620611585
47261,0.510010764714
136579,0.47363778278
39584,0.505764413346
58430,0.50518150031
90821,0.492474929316
45255,0.477983803183
24874,0.502152892044
32989,0.48754971404
84742,0.491525647839
129994,0.481475854642
146343,0.503308847063
63423,0.544583187741
116970,0.497914651202
151999,0.558314779658
54527,0.480951592883
104849,0.527060125217
24719,0.493217417077
98037,0.522033507498
41939,0.501458223478
120798,0.523459474253
41802,0.519243748266
132815,0.496690498529
150647,0.500498973088
123631,0.501361490695
51510,0.499283888348
147232,0.516150168226
125785,0.51568005163
127758,0.502437422914
114599,0.508406609555
53490,0.492951837907
841,0.511529138211
37337,0.523733185953
98935,0.513469609282
16897,0.486874291155
69887,0.506503690379
34274,0.499886918156
56919,0.445520154113
145424,0.482103273863
21994,0.474318435019
8206,0.502647386728
91344,0.515583740542
109393,0.512657838433
60084,0.497697947585
127356,0.518186904074
58551,0.519169728864
116400,0.487448221485
65692,0.509271821215
135871,0.502812164172
59747,0.465152657035
26109,0.477201693182
120657,0.508899964392
89021,0.493345901423
134244,0.467876157791
6437,0.503362516852
126511,0.480846119718
52220,0.512378274475
89017,0.521365897526
121723,0.50195334423
72386,0.495008772623
95322,0.504478106642
18182,0.53599299485
128907,0.485982362999
138005,0.463814296648
38100,0.502667283861
115752,0.4878028553
14351,0.530677643192
151616,0.492961449989
120618,0.468848122521
66487,0.524519227556
66276,0.518330536289
116227,0.495877781145
10398,0.505988273903
4128,0.521965620871
86827,0.476083946907
43258,0.503641614844
2562,0.501681149518
68151,0.503867965273
9082,0.479867837733
130389,0.5096718797
93874,0.511825072409
30549,0.491766572567
96734,0.504271267755
101254,0.485952503904
51775,0.518181946143
116708,0.513431424506
69192,0.533421188121
10105,0.486360648544
117669,0.511214511856
122507,0.550090355366
28499,0.510392211636
67919,0.499758835027
137286,0.533730202421
54008,0.490208050551
29982,0.495232773591
91096,0.495670542105
87516,0.483465602863
113409,0.489556904271
39405,0.490306023226
24054,0.481097308013
16878,0.499175868248
83835,0.496098716574
44281,0.54656300176
86296,0.468236258675
23593,0.507232933695
39920,0.494598386952
35488,0.516000866908
139443,0.515702536675
50491,0.515418642962
93116,0.513444761134
63749,0.491901498209
100710,0.504052824902
77936,0.527540795628
50781,0.495619368399
7656,0.493051291438
112970,0.509104716681
145825,0.516917611538
63018,0.513847006437
70411,0.513205672293
124187,0.514815049713
52122,0.511615948548
101955,0.497588008891
134510,0.511937643352
18210,0.505655789549
97621,0.479596218433
52474,0.559371771636
32540,0.531525214415
71081,0.506160097811
42523,0.491859343128
71326,0.509110993347
96408,0.540523126653
124270,0.492786520634
26009,0.48595334715
103835,0.538294222847
65763,0.482179417548
123381,0.500212161841
132455,0.514730853591
116164,0.494688952687
11004,0.516377435994
93195,0.507182113782
107172,0.48033354079
137194,0.501646216465
103076,0.510945391119
113221,0.504286051232
126455,0.508055134954
83712,0.505633500938
20147,0.526418777711
131825,0.493145694346
150434,0.517075456045
113311,0.481559786092
34120,0.487915513416
87994,0.497798191304
85599,0.532770544139
136887,0.513268809202
66030,0.506986671924
96941,0.5169425572
97324,0.488965077016
137760,0.479496358563
49308,0.484575128347
139613,0.468687332536
74580,0.524177941917
40406,0.475748709367
56626,0.511414106832
143835,0.50724731516
137755,0.526585325539
146773,0.500331363642
16254,0.484175045548
139408,0.509149485943
5221,0.547209992352
29846,0.503205206918
85801,0.477560187855
112229,0.522282703443
121265,0.48992554193
103915,0.505672924361
26175,0.52429334669
130986,0.498364076337
15550,0.495657266546
67827,0.509648514509
107154,0.517306129631
34835,0.49256708795
55155,0.506093556517
59721,0.494554564731
117019,0.497805741451
67496,0.536935827361
18248,0.490716140479
133109,0.516445239248
29352,0.493414879376
122759,0.506440556864
135145,0.506738212113
10557,0.491771386764
29712,0.502693702158
129354,0.516199264518
122981,0.526943293695
107902,0.491707560307
79089,0.493032984392
69191,0.54330862731
38812,0.531716620729
76880,0.481257988542
81294,0.506576418871
88422,0.490889668529
5517,0.51291718598
132273,0.520630208952
68711,0.480946272433
51961,0.513354501886
20140,0.526181483618
144943,0.520351621334
112554,0.514494648455
72940,0.511061750235
124014,0.507143963275
98460,0.489294863308
143569,0.529110392
65806,0.528877533204
109980,0.509373499941
46396,0.515928090493
26234,0.474575033977
24127,0.515635871485
58395,0.49611735366
90419,0.505430101632
43320,0.52115750209
88181,0.49896913246
41974,0.508803282777
68135,0.515499420955
77425,0.522018891954
152290,0.455617996215
92284,0.521439603162
67273,0.524093603626
143580,0.491792751703
97760,0.514103918642
73138,0.473307319808
122271,0.494825833006
107262,0.502633040209
47197,0.500991730811
337,0.5091220344
7184,0.495705424295
13131,0.494188526401
104799,0.496573221379
16168,0.485784652072
139602,0.555303086863
136680,0.519960368668
46719,0.519334909944
66091,0.495002083668
82643,0.474643099884
51611,0.485107123394
38585,0.474129238295
53251,0.488520790433
115908,0.522646983188
133664,0.508112401635
61295,0.515006808611
23638,0.511320839879
7330,0.50282891851
9924,0.517853092596
68383,0.490796596448
37210,0.482985086353
130905,0.520535414319
149707,0.466000583173
98329,0.492204026296
25787,0.496372938456
8577,0.516232458081
46091,0.501880349008
153578,0.500317120211
68243,0.511849650624
43190,0.502644484059
70052,0.500781224911
118163,0.529932553836
131376,0.479448162514
42294,0.49445570054
138084,0.505920187997
71100,0.500019601267
120098,0.500097284133
108009,0.464751179071
132279,0.514742593265
11181,0.500394041046
19066,0.501474736538
113860,0.473909918117
142308,0.524342850064
83406,0.492992765652
38592,0.519975609498
31450,0.51035708854
97599,0.513918114125
127273,0.501112326438
146160,0.486716763299
47676,0.485620194229
94487,0.502119577292
68787,0.504778918712
129874,0.502313287332
49238,0.495340745471
127668,0.490884410198
18052,0.514247201426
137465,0.513197240382
13915,0.513854361491
4032,0.519348018765
93932,0.527692811503
128561,0.502150892879
45731,0.50979645955
89337,0.505329251719
44508,0.474987968417
47202,0.517371324434
77363,0.501087328665
6871,0.498405155061
136949,0.516929723078
82322,0.485302725611
12630,0.499607370591
132327,0.488947397037
71383,0.467991589236
115186,0.495213361763
56717,0.471188791243
114493,0.514028975343
47764,0.48298231233
30840,0.506675308966
152788,0.489171080719
103818,0.517689484258
80245,0.531586543021
142757,0.451801250956
37313,0.506026013194
19642,0.546046246279
36160,0.504891261336
57292,0.486551529256
89559,0.519252507536
135524,0.489617590339
61688,0.502801801809
101682,0.473266280487
12864,0.496412271934
94468,0.511100348047
68024,0.494129549159
64618,0.49611381877
17866,0.544337986717
126439,0.49463898614
65084,0.502510170013
42781,0.497745311567
77777,0.501276986369
90756,0.500508282453
53383,0.539333017528
28289,0.464142000122
112392,0.51647283565
127268,0.445393215726
18624,0.518503353751
110567,0.508575454669
47646,0.531406270803
143519,0.472562280809
10631,0.496600305465
16619,0.540584760863
26008,0.519836834105
62259,0.507358507329
94361,0.506339763867
101840,0.495462065155
133803,0.499520416393
40605,0.511997600378
81200,0.522709274691
130586,0.534246004759
39007,0.515625692216
6170,0.500250776833
105641,0.515082471778
64034,0.508363791552
75147,0.508410888535
115133,0.49724121136
102674,0.511229972984
72473,0.486325051133
39510,0.455959180254
66640,0.51441393259
127267,0.496642978245
119228,0.499183756725
140889,0.507266404565
105633,0.495523734874
132364,0.502384564133
97879,0.497381430286
141312,0.491733288432
92188,0.517116025421
103291,0.515665593443
108042,0.491486432252
85958,0.494500975287
51836,0.491095850274
140073,0.494710637462
81755,0.478044197773
32515,0.496662070178
118995,0.505399545691
123268,0.52032237277
89967,0.513478885327
8091,0.495480499669
22936,0.489975942115
86824,0.485695096826
50589,0.509675793311
22693,0.502933100498
37421,0.536050588413
118460,0.514119798351
45810,0.491213889304
153168,0.512938178861
134063,0.493621663961
43501,0.489488065637
38594,0.491066363011
150680,0.486147188445
64338,0.588007092069
11425,0.504709883166
110306,0.457827930245
16510,0.484975984396
87874,0.497405515413
34407,0.50959515174
7593,0.482016763915
50533,0.539742842402
76374,0.483543775568
35309,0.528606834788
38157,0.506498938703
116907,0.478331791047
115857,0.525042583861
121222,0.539886938053
89313,0.497344821031
115070,0.501293793173
67584,0.510326875132
28521,0.527187373318
148276,0.523206737269
32689,0.462812397095
119266,0.475910824477
30396,0.492653947486
93679,0.50638150504
75384,0.515657280982
30779,0.511045287728
98947,0.523992628605
72007,0.519613059109
55828,0.491428447489
137293,0.488271947839
132784,0.506576216625
136807,0.536565132516
61788,0.492395929167
27867,0.465074838027
132110,0.490620659397
99755,0.498623414797
3122,0.494393742175
139537,0.496584094676
24130,0.506991848123
74358,0.517069859675
25976,0.485130886093
7644,0.531938700945
37154,0.5286449059
23400,0.474111678478
36877,0.48240429864
86485,0.534656411259
143313,0.509872740197
141636,0.510036931443
113320,0.509369646081
58681,0.50355058084
99181,0.501266299235
135382,0.522603515217
12032,0.542723253345
94049,0.49110808686
117444,0.501632195283
21290,0.491088316138
46933,0.484721640084
71307,0.494993195189
149821,0.496746994608
82331,0.502234340602
55191,0.48892015788
86139,0.498108217747
95313,0.498904869148
57375,0.500470239262
51873,0.501358667508
83651,0.484322990284
101862,0.510596859509
93588,0.515835217152
4286,0.509784493658
89605,0.509765245422
148012,0.507521262878
8935,0.45631871443
68736,0.538873861836
60387,0.496498157028
86340,0.519388983525
113005,0.505900419869
94537,0.50298880018
137528,0.512505094876
92419,0.510279837321
58999,0.501041355092
129901,0.513901550364
144352,0.498287676217
48785,0.543694549504
122114,0.488581100916
36813,0.505145216705
106906,0.491152003941
133945,0.484812179362
45680,0.480112342613
721,0.546348631683
104835,0.500982033969
122072,0.570252393928
18562,0.508579994026
81598,0.530228192286
70961,0.471517857501
19841,0.476152443528
17023,0.521133924514
62675,0.498893290357
30744,0.486659971673
122903,0.487173301236
95143,0.526238940199
47119,0.508099874585
137218,0.505153481842
7928,0.497551341865
49316,0.530976342088
65304,0.533376130162
13295,0.49801899295
104819,0.50594206398
237,0.490120876942
148335,0.5147452512
126553,0.489598549988
37779,0.51778322232
38558,0.522559358194
4784,0.510274837402
24326,0.516459884189
85537,0.470827055433
124500,0.482013320151
114541,0.49739568964
95120,0.535176028837
98510,0.486628479756
114289,0.498802913456
95410,0.530848021911
107714,0.5170781507
90565,0.48577381757
94382,0.487289039754
65462,0.503431740265
61056,0.501151907004
39479,0.526749296876
114974,0.501974966932
136506,0.517980323812
50758,0.485550463271
150282,0.47742465299
130550,0.520557691833
148308,0.492030120406
13668,0.488441798818
4453,0.493010003085
23097,0.496921775072
136378,0.534041005448
28097,0.470853083918
15591,0.503078478202
58372,0.530816780302
63255,0.517323145495
63531,0.474025822354
41192,0.510172073061
151313,0.532824415584
94309,0.490950246062
92749,0.512965711533
123804,0.453799867359
146208,0.497505140323
14090,0.495745194184
111603,0.530963342049
56294,0.472614624691
130513,0.528911503099
11175,0.509734704949
64757,0.497858372086
150292,0.511748972226
82400,0.495812628824
11134,0.50700270382
29915,0.495771132379
142361,0.532375101726
91141,0.515907660035
22384,0.49042885588
12661,0.497627774876
66829,0.50396034352
21925,0.517416732149
113448,0.51214689362
24607,0.513014996724
48857,0.520158726599
84729,0.48772236853
8908,0.47710400884
96106,0.504638320819
39824,0.499649321569
77160,0.507424201698
53966,0.500464412438
100702,0.506683890482
106759,0.496338264158
44555,0.544784022069
55776,0.478208365679
51043,0.535514252514
103132,0.527994831627
28120,0.552075862544
2792,0.529050006197
123633,0.527181316711
4924,0.542134121063
22777,0.506469527925
64151,0.537309135576
95425,0.519946291733
33761,0.51558901027
5875,0.538933939031
127299,0.513747334033
2808,0.520378039984
39153,0.497965758711
124381,0.497212712683
28004,0.509802316118
113375,0.509920573953
19755,0.480311564338
149357,0.498609525149
80960,0.496349629813
49547,0.498919856561
143275,0.530977978222
48359,0.528343029312
81084,0.510823905397
138469,0.500677130336
122716,0.508357068803
9336,0.473855686243
52117,0.508656982913
71984,0.517483978122
10472,0.515150948395
52218,0.503021128259
64386,0.530443702601
142114,0.500459891184
87924,0.497081398627
85487,0.505817462855
119687,0.528902069504
66601,0.501829060795
36053,0.502884523513
24203,0.494393420487
55240,0.506891755442
141790,0.518388751754
82204,0.562679186701
23939,0.496925091438
40535,0.520349359856
95937,0.51884559357
53155,0.473307229383
69799,0.539903811075
117214,0.540708220181
63013,0.514469544492
73233,0.555845437117
52558,0.487297453963
58907,0.482299619624
151370,0.520115266143
75653,0.50574798434
68539,0.500287571298
100841,0.508184366993
40394,0.529423856537
37095,0.50441052561
61498,0.485647391956
67588,0.550859503233
123555,0.514698326908
115211,0.508931674579
32812,0.47917584264
76939,0.495228246578
91106,0.51136836299
136068,0.511242362992
106059,0.475503411221
68259,0.519822861468
16862,0.522737647236
100328,0.505820175316
115391,0.523366804161
27580,0.506712748163
34142,0.496896207071
56533,0.506683355707
36963,0.498785989982
36571,0.488745666462
35525,0.507375574808
62892,0.511559040769
76890,0.530230868337
26416,0.504600903132
3154,0.485165436749
57860,0.523574521896
73943,0.500418758065
92349,0.489667113818
3651,0.520391135255
142564,0.489878233392
110921,0.511968799665
63012,0.511429682086
54704,0.471720166543
57739,0.483387230499
48290,0.497940861469
109820,0.525126271074
73241,0.50738032266
65011,0.513824852408
118032,0.480313181656
34724,0.526003156808
131528,0.522442693473
63285,0.491911453884
32670,0.556904585819
10317,0.537556804442
62510,0.472018671474
60366,0.499021180928
10161,0.497695197042
105545,0.530398485682
11106,0.504989231579
11243,0.486284345627
104421,0.47276090738
37856,0.528038958758
79755,0.535990088737
59858,0.471886061361
109897,0.520995901365
10791,0.497439147848
14656,0.458650875613
85698,0.511842580466
36143,0.508468749201
47395,0.48166822374
56801,0.473687983855
39182,0.466629975402
134238,0.509481349117
30059,0.535709948516
130001,0.495515370046
22027,0.483704208529
88879,0.514428922295
13798,0.514546011372
71662,0.485312055994
144430,0.549759329504
91979,0.511448372181
13466,0.449172031503
138953,0.500020341395
121583,0.505045113491
57055,0.517287506447
58752,0.486292061051
114252,0.516754540464
110702,0.483778340549
63211,0.462718991576
8989,0.499663689551
78219,0.515790210377
46563,0.518832410859
22476,0.508422213491
42226,0.514601460194
36259,0.503702192156
133599,0.528921673428
91007,0.480089601284
141119,0.471173262296
120060,0.468853673173
73494,0.51108366574
135497,0.524822930989
46693,0.541751736436
131730,0.495836726871
17964,0.492003370754
135918,0.539656041224
41781,0.496981793686
132377,0.49713057273
5335,0.501689115834
123208,0.470786761229
11701,0.482854674283
9193,0.531480224906
45775,0.502294891811
85501,0.507423316161
6166,0.504565990725
6107,0.500966224943
143557,0.496883180042
122351,0.486032021334
66138,0.529457332458
110660,0.487649082211
52032,0.484906807022
102801,0.542303854018
19117,0.513841987904
143374,0.510311904121
6473,0.507989551303
122608,0.504609584696
104348,0.478163275627
62126,0.51065429586
42784,0.50325838234
7229,0.501648644542
145531,0.497060879456
102281,0.500923296097
42427,0.484219459013
50377,0.528361848267
22024,0.485197812722
54082,0.511718674064
121241,0.494599418949
136550,0.505865425294
88906,0.505371225034
56515,0.461877578046
122872,0.492191386773
70874,0.521527229715
67506,0.521944586726
142277,0.512671857494
70659,0.514180609425
86495,0.496770745018
42556,0.49816403433
146860,0.485949496472
79105,0.505249763425
83886,0.492208963067
61805,0.513231310972
77605,0.512740809064
43108,0.500961810477
15450,0.511290975874
54493,0.529651991596
20885,0.504758356291
88820,0.495507938341
40750,0.479472191351
60981,0.51656106552
55770,0.501218374031
125389,0.53122043622
125574,0.504667263848
58718,0.481305625711
101440,0.52394466227
82446,0.473446947142
101267,0.489878699311
100345,0.5077482665
28969,0.516516648739
69736,0.509479801404
15244,0.48788765261
147864,0.513753549893
57172,0.50717743967
122553,0.495822648817
122079,0.444790119736
53609,0.511552998697
78710,0.502411845413
97335,0.505104139607
95394,0.505654652686
45549,0.513281317332
137223,0.491069123627
135958,0.513666535988
90056,0.511200159828
83522,0.508335266252
80417,0.520049876181
112813,0.521802190005
99281,0.501995625234
82289,0.493118591746
47069,0.49578460824
81548,0.506688071881
153096,0.477579051639
101090,0.511605995022
85096,0.490896200615
148197,0.473677653661
96897,0.554978474205
33518,0.526744504264
125326,0.495746540047
114116,0.533877050118
104686,0.503088570299
95983,0.485836583001
107073,0.48974563753
129093,0.531316395659
15351,0.521586424486
122012,0.485067503651
63846,0.512394164145
131674,0.513359437328
100616,0.497015944791
8050,0.538836807698
125990,0.485257234321
29281,0.508183803917
153176,0.534659701831
56658,0.512900949318
153921,0.479523417877
105058,0.490748930572
27910,0.51335524074
96764,0.51531491178
101815,0.47427680371
16983,0.502425936881
27921,0.500264151158
153642,0.516119637576
107023,0.495406543687
152844,0.512351554471
103599,0.542883709687
81193,0.485329968049
121921,0.525120189229
111501,0.51404223184
50117,0.492071533116
139717,0.49564557707
42834,0.465024848374
96884,0.489547890164
103290,0.480721702084
20750,0.486366034064
133013,0.538208132841
81641,0.50577334202
98870,0.541651192589
90113,0.490702212033
19305,0.504830107913
24574,0.491040064921
76310,0.536973565128
72285,0.510947158087
92665,0.535500802093
149050,0.498925167522
136418,0.571840187171
105153,0.482716084826
44528,0.519763561872
45908,0.515773962072
108500,0.502974076177
22082,0.52179624783
668,0.511872139195
60960,0.491496566974
53247,0.51377668733
77204,0.498132161625
63989,0.484051509437
7499,0.434795623674
107637,0.509156341344
17074,0.519231076232
24922,0.494052460481
40110,0.508014299594
60212,0.491630865418
79427,0.484604144871
101579,0.519896303869
27219,0.486761869142
145779,0.466013397664
21327,0.491872450453
66201,0.484702786233
96823,0.516427255486
55954,0.520123568797
99129,0.494967285903
153369,0.488176479314
79045,0.500696959927
73692,0.476895285956
67704,0.524287559854
19862,0.494379706248
7477,0.498581591343
83495,0.507888972167
79097,0.504015661605
114587,0.517145649013
131292,0.494989081133
132005,0.513608715121
47155,0.476403849778
50503,0.514470553794
150055,0.526788842684
123500,0.489472432405
124468,0.489557509677
108679,0.496309808886
90062,0.496554565902
89097,0.489789667439
73194,0.527972168141
9117,0.475733956256
70670,0.532020372344
143228,0.489875222042
139457,0.505043471761
123262,0.509537672167
50103,0.509468655706
50270,0.497760463912
148535,0.484952983427
121874,0.516237741406
1672,0.499730302691
53313,0.472946152948
132864,0.509519498504
117963,0.532039300187
43684,0.507268595374
92978,0.551880782092
36026,0.505948061086
36768,0.489226964815
148903,0.556710114787
107108,0.543776237417
60686,0.503249661544
108775,0.491944920783
72799,0.486010797924
19638,0.492872701714
13758,0.495660940862
101970,0.520140261776
110432,0.540603274087
105944,0.512055100663
124363,0.502577234001
135097,0.501706055298
138994,0.513105313158
45641,0.492567097454
1315,0.497833646979
59215,0.519411193527
72674,0.498064497053
45461,0.494741028903
72711,0.498230974488
133342,0.537312802484
95395,0.491584595939
11745,0.468803636928
86412,0.476654717186
86707,0.497037209338
9070,0.524432941707
102580,0.490088106353
153240,0.573323273241
153648,0.495253310913
113716,0.527870260167
52465,0.516197848251
141593,0.503476197441
88029,0.492449280859
138885,0.494167136617
73115,0.487853328857
92848,0.547718186865
147442,0.495031771107
5890,0.491293170545
153116,0.502613255169
7910,0.467345376735
119116,0.492080878371
90715,0.495781172141
34770,0.48824243333
104778,0.489064211171
125937,0.499400764448
40312,0.561774741218
81821,0.528186095199
110223,0.50531936553
74104,0.477379530099
139152,0.541857567573
119080,0.49083965365
109562,0.492766741845
37500,0.522610811987
43066,0.519639594689
84406,0.486785957346
127713,0.489578675329
35124,0.548374192111
92021,0.497237122157
10236,0.518859077323
23833,0.5005772892
99973,0.508513828282
59705,0.501658339655
36479,0.527962355196
123651,0.47875484579
56756,0.560168442115
39136,0.512595563101
138647,0.519733846918
131342,0.516983122418
70767,0.501440621878
85097,0.507363658608
26496,0.489515666573
101483,0.515957964544
23071,0.493955142554
105807,0.510407797149
124693,0.496318436574
60432,0.501164846296
66938,0.451027472814
22143,0.5095621402
55347,0.558137926365
16548,0.501475655018
1610,0.533927254241
31247,0.502062027124
92849,0.479982998573
54443,0.508487472721
92985,0.486892367115
15103,0.526354575677
29535,0.491353926558
143727,0.518558482537
119766,0.492914866337
121871,0.506653217886
43180,0.515510688288
105073,0.501376223366
11009,0.502043923257
34428,0.495517421486
42712,0.480990235043
54100,0.526735262194
21467,0.500853665163
111968,0.506578671941
151055,0.506908404376
84011,0.503490400669
87674,0.503979291334
88102,0.521461778444
21553,0.503567239024
142213,0.536695486535
33616,0.503815772495
71999,0.497541759233
127841,0.486053342344
6215,0.529622105894
39080,0.517267948543
84589,0.491401174975
97600,0.493724606804
60947,0.504341654825
63489,0.49174705917
147775,0.521560884515
35050,0.522525376599
19909,0.522853205171
28691,0.488492215417
46864,0.552187295377
4766,0.503844796606
135140,0.515975245866
53896,0.503131346751
33590,0.492757741026
26676,0.511233418675
135627,0.461666212524
141298,0.504164115598
7030,0.48639942722
138047,0.553561702912
81638,0.492249457792
45166,0.481375935538
142449,0.507293577362
145497,0.500138527974
24388,0.499434503677
72639,0.487960197936
16457,0.48561822309
12313,0.500737149325
141990,0.544005140515
111267,0.494543894838
87445,0.508675803104
147223,0.5231723953
2137,0.521315034607
46833,0.497701362798
48368,0.530792087617
26571,0.474594542248
73842,0.517516216351
119433,0.494607744058
99711,0.503598158361
10813,0.502932159796
45035,0.493032712249
141937,0.498225076947
145646,0.51231823089
106151,0.501466507154
46666,0.504097569919
127235,0.525415330182
18278,0.50286135241
110764,0.510927632609
5457,0.538431053765
51776,0.515002345752
669,0.526894808851
143960,0.495801418257
100785,0.53002716658
66947,0.521359199353
32322,0.531692602729
115689,0.522144397291
24863,0.468523478564
13831,0.52362281048
52431,0.493300343315
153708,0.506314738052
120109,0.485456790083
124738,0.490353395271
2020,0.524712558686
96407,0.490992034888
20239,0.504082996517
140324,0.514184398531
106990,0.495686372753
14696,0.507965791382
38275,0.45877584067
93495,0.49464897358
36083,0.52603066141
31148,0.506722935942
47393,0.503576895577
29278,0.509558804698
97430,0.488529996821
51875,0.479167955795
38995,0.563884178529
28617,0.479832434631
43050,0.480595187458
7802,0.499858812007
83116,0.489481752147
58406,0.498142315511
90412,0.495574185261
87738,0.509263223377
22368,0.514033730262
86817,0.495829357893
17714,0.52494078645
126213,0.49562164913
67548,0.518296400664
107784,0.496777013624
93785,0.488440673887
133551,0.466566971558
152866,0.496656288565
4763,0.492568705807
44130,0.510637841443
52668,0.510809649879
93092,0.500178667813
42867,0.471567501805
32697,0.509698848761
107163,0.51220535628
61637,0.519026929285
153672,0.50166097135
19334,0.508109081967
16351,0.48623205184
103201,0.501607431474
41541,0.48124042499
67575,0.535418316887
81310,0.485843283571
11527,0.514302815818
82053,0.485556082992
102540,0.495917538548
139513,0.497088456382
63914,0.526621212675
103472,0.511985996819
12166,0.469441067979
15205,0.511081785997
29821,0.560234283957
135899,0.50014457265
85525,0.49313712751
108429,0.478175964319
104222,0.509142659269
8685,0.465644396521
151480,0.526154172942
16966,0.505037962878
3971,0.522106305607
63815,0.515830343038
37706,0.498209683964
92191,0.516387074774
107303,0.533663740844
28520,0.504601030945
73934,0.521239935187
134369,0.530227081007
19600,0.499071644201
93370,0.517634276351
138975,0.498807344234
89669,0.504717256391
39905,0.517456861227
55637,0.525237063845
24213,0.505749407094
40917,0.483725594928
122196,0.525867763181
75049,0.524078992371
59293,0.534354342797
144363,0.477718853623
133534,0.509738570656
147285,0.53278295425
65456,0.502657454017
47243,0.49772860777
22192,0.47228136769
6406,0.558025901586
123429,0.507139307144
31084,0.479380464232
38169,0.496032320977
13621,0.476493505785
103912,0.514113245426
90705,0.501416771169
149894,0.48821176592
72632,0.495077350097
143068,0.451668736035
39542,0.494365161695
22910,0.48511602878
135285,0.51084985134
1878,0.554673308401
116639,0.481236582505
84123,0.509376660054
18414,0.508985536358
48438,0.492889230166
70558,0.506165199315
45206,0.462861045603
94826,0.486089363043
75178,0.486414126052
138083,0.524850992463
49908,0.48573447883
15927,0.513378464594
79476,0.517813878565
94720,0.50365229503
144531,0.54757406402
153350,0.494368780705
41253,0.518605166845
15455,0.484719582781
57418,0.503927736727
60062,0.50628212648
70277,0.487097923139
53898,0.517054160604
94216,0.491873828343
41808,0.508230044689
118716,0.459285072999
78644,0.507507086085
126265,0.500180594027
152901,0.513699475218
53404,0.514130548235
36554,0.483037355065
103301,0.541831882874
6434,0.491307834146
138678,0.494998679085
126366,0.486710893487
72221,0.506715451623
109258,0.508102216871
142089,0.532534182544
125284,0.522161529916
119217,0.506738059774
116578,0.503734065364
76410,0.50294872933
36861,0.560127879178
35515,0.506772206724
51979,0.526140125142
26620,0.520813075567
3288,0.493884284805
16140,0.487856601909
27860,0.522828471106
18745,0.480644250012
52585,0.504938660911
143496,0.505940744421
24000,0.500736714683
65829,0.487236097618
93284,0.512450567767
22692,0.509401639725
87717,0.509693946326
63281,0.518055101453
65776,0.500642440641
80345,0.509072341476
45288,0.498166966559
113451,0.515708736701
120196,0.501222083023
145070,0.51458682268
53062,0.525474730452
129482,0.4930584132
